protein_group,precursor_num,scan_num
sp|P04899|GNAI2_HUMAN,10,19
sp|P04899|GNAI2_HUMAN;sp|P08754|GNAI3_HUMAN;sp|P63096|GNAI1_HUMAN,2,2
sp|P04899|GNAI2_HUMAN;sp|P63096|GNAI1_HUMAN,1,1
sp|P04908|H2A1B_HUMAN;sp|P0C0S5|H2AZ_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P16104|H2AX_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q71UI9|H2AV_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q8IUE6|H2A2B_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1,3
sp|P04908|H2A1B_HUMAN;sp|P0C0S5|H2AZ_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P16104|H2AX_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q71UI9|H2AV_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1,5
sp|P04908|H2A1B_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P16104|H2AX_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,3,5
sp|P04908|H2A1B_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,2,26
sp|P05023|AT1A1_HUMAN,21,31
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN,3,3
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P20648|ATP4A_HUMAN;sp|P50993|AT1A2_HUMAN,2,2
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P20648|ATP4A_HUMAN;sp|P50993|AT1A2_HUMAN;sp|P54707|AT12A_HUMAN;sp|Q13733|AT1A4_HUMAN,3,4
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P50993|AT1A2_HUMAN,6,12
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P50993|AT1A2_HUMAN;sp|P54707|AT12A_HUMAN;sp|Q13733|AT1A4_HUMAN,1,3
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P50993|AT1A2_HUMAN;sp|Q13733|AT1A4_HUMAN,4,9
sp|P05026|AT1B1_HUMAN,2,2
sp|P05060|SCG1_HUMAN,2,2
sp|P05062|ALDOB_HUMAN,8,8
sp|P05067|A4_HUMAN,3,3
sp|P05089|ARGI1_HUMAN,2,2
sp|P05090|APOD_HUMAN,2,2
sp|P05091|ALDH2_HUMAN,17,24
sp|P05108|CP11A_HUMAN,1,1
sp|P05109|S10A8_HUMAN,1,1
sp|P05114|HMGN1_HUMAN,7,16
sp|P05120|PAI2_HUMAN,10,11
sp|P05129|KPCG_HUMAN;sp|P17252|KPCA_HUMAN,2,2
sp|P05141|ADT2_HUMAN,7,8
sp|P05141|ADT2_HUMAN;sp|P12235|ADT1_HUMAN;sp|P12236|ADT3_HUMAN,2,5
sp|P05141|ADT2_HUMAN;sp|P12235|ADT1_HUMAN;sp|P12236|ADT3_HUMAN;sp|Q9H0C2|ADT4_HUMAN,3,8
sp|P05141|ADT2_HUMAN;sp|P12236|ADT3_HUMAN,2,4
sp|P05156|CFAI_HUMAN,2,2
sp|P05160|F13B_HUMAN,3,3
sp|P05161|ISG15_HUMAN,5,9
sp|P05164|PERM_HUMAN,6,9
sp|P05164|PERM_HUMAN;sp|P11678|PERE_HUMAN,1,1
sp|P05165|PCCA_HUMAN,18,21
sp|P05166|PCCB_HUMAN,4,5
sp|P05198|IF2A_HUMAN,23,37
sp|P05204|HMGN2_HUMAN,3,3
sp|P05386|RLA1_HUMAN,2,9
sp|P05387|RLA2_HUMAN,13,61
sp|P05388|RLA0_HUMAN,17,58
sp|P05388|RLA0_HUMAN;sp|Q8NHW5|RLA0L_HUMAN,8,25
sp|P05423|RPC4_HUMAN,1,1
sp|P05452|TETN_HUMAN,2,2
sp|P05455|LA_HUMAN,24,54
sp|P05546|HEP2_HUMAN,3,3
sp|P05556|ITB1_HUMAN,14,26
sp|P05771|KPCB_HUMAN,4,4
sp|P05771|KPCB_HUMAN;sp|P17252|KPCA_HUMAN,4,5
sp|P05783|K1C18_HUMAN,80,227
sp|P05783|K1C18_HUMAN;sp|P08727|K1C19_HUMAN,1,1
sp|P05783|K1C18_HUMAN;sp|Q92764|KRT35_HUMAN,1,1
sp|P05787|K2C8_HUMAN,58,135
sp|P05787|K2C8_HUMAN;sp|P08670|VIME_HUMAN;sp|P08729|K2C7_HUMAN;sp|P17661|DESM_HUMAN;sp|P41219|PERI_HUMAN;sp|Q9NSB2|KRT84_HUMAN,1,4
sp|P05787|K2C8_HUMAN;sp|P08729|K2C7_HUMAN;sp|P14136|GFAP_HUMAN;sp|P19013|K2C4_HUMAN;sp|Q6KB66|K2C80_HUMAN,3,14
sp|P05976|MYL1_HUMAN;sp|P08590|MYL3_HUMAN,3,7
sp|P05997|CO5A2_HUMAN,20,21
sp|P06132|DCUP_HUMAN,10,13
sp|P06239|LCK_HUMAN,3,4
sp|P06239|LCK_HUMAN;sp|P06241|FYN_HUMAN;sp|P07947|YES_HUMAN;sp|P12931|SRC_HUMAN,1,1
sp|P06241|FYN_HUMAN,2,2
sp|P06276|CHLE_HUMAN,1,1
sp|P06280|AGAL_HUMAN,5,9
sp|P06340|DOA_HUMAN,1,1
sp|P06396|GELS_HUMAN,22,31
sp|P06400|RB_HUMAN,4,6
sp|P06454|PTMA_HUMAN,7,14
sp|P06493|CDK1_HUMAN,18,32
sp|P06493|CDK1_HUMAN;sp|P24941|CDK2_HUMAN;sp|Q00526|CDK3_HUMAN,1,2
sp|P06576|ATPB_HUMAN,53,117
sp|P06681|CO2_HUMAN,3,3
sp|P06702|S10A9_HUMAN,5,5
sp|P06703|S10A6_HUMAN,2,4
sp|P06727|APOA4_HUMAN,11,11
sp|P06730|IF4E_HUMAN,4,4
sp|P06731|CEAM5_HUMAN,5,7
sp|P06731|CEAM5_HUMAN;sp|P40198|CEAM3_HUMAN,2,2
sp|P06732|KCRM_HUMAN,4,4
sp|P06733|ENOA_HUMAN,65,372
sp|P06733|ENOA_HUMAN;sp|P09104|ENOG_HUMAN;sp|P13929|ENOB_HUMAN,5,121
sp|P06737|PYGL_HUMAN,26,40
sp|P06737|PYGL_HUMAN;sp|P11216|PYGB_HUMAN;sp|P11217|PYGM_HUMAN,7,12
sp|P06737|PYGL_HUMAN;sp|P11217|PYGM_HUMAN,1,2
sp|P06744|G6PI_HUMAN,61,160
sp|P06746|DPOLB_HUMAN,1,1
sp|P06748|NPM_HUMAN,30,80
sp|P06753|TPM3_HUMAN,7,9
sp|P06753|TPM3_HUMAN;sp|P07951|TPM2_HUMAN;sp|P09493|TPM1_HUMAN;sp|P67936|TPM4_HUMAN,7,11
sp|P06753|TPM3_HUMAN;sp|P07951|TPM2_HUMAN;sp|P67936|TPM4_HUMAN,1,2
sp|P06753|TPM3_HUMAN;sp|P67936|TPM4_HUMAN,3,4
sp|P06756|ITAV_HUMAN,10,17
sp|P06865|HEXA_HUMAN,7,11
sp|P06899|H2B1J_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P33778|H2B1B_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|Q6DN03|H2B2C_HUMAN;sp|Q6DRA6|H2B2D_HUMAN;sp|Q8N257|H2B3B_HUMAN,2,4
sp|P07098|LIPF_HUMAN,1,1
sp|P07099|HYEP_HUMAN,13,20
sp|P07108|ACBP_HUMAN,11,23
sp|P07195|LDHB_HUMAN,29,120
sp|P07196|NFL_HUMAN,4,4
sp|P07196|NFL_HUMAN;sp|P07197|NFM_HUMAN;sp|P12036|NFH_HUMAN;sp|Q16352|AINX_HUMAN,1,1
sp|P07197|NFM_HUMAN,4,4
sp|P07199|CENPB_HUMAN,2,2
sp|P07202|PERT_HUMAN,6,6
sp|P07203|GPX1_HUMAN,8,14
sp|P07205|PGK2_HUMAN,12,13
sp|P07237|PDIA1_HUMAN,44,132
sp|P07288|KLK3_HUMAN,3,4
sp|P07305|H10_HUMAN,3,3
sp|P07327|ADH1A_HUMAN,1,1
sp|P07333|CSF1R_HUMAN,1,1
sp|P07339|CATD_HUMAN,17,46
sp|P07355|ANXA2_HUMAN,19,37
sp|P07358|CO8B_HUMAN,1,1
sp|P07360|CO8G_HUMAN,1,1
sp|P07384|CAN1_HUMAN,29,48
sp|P07437|TBB5_HUMAN,18,70
sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,4,69
sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,5,10
sp|P07437|TBB5_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,13,19
sp|P07451|CAH3_HUMAN,3,4
sp|P07476|INVO_HUMAN,20,26
sp|P07477|TRY1_HUMAN,1,1
sp|P07478|TRY2_HUMAN,1,1
sp|P07585|PGS2_HUMAN,9,9
sp|P07602|SAP_HUMAN,15,30
sp|P07686|HEXB_HUMAN,6,8
sp|P07711|CATL1_HUMAN,3,5
sp|P07737|PROF1_HUMAN,18,52
sp|P07738|PMGE_HUMAN,3,3
sp|P07741|APT_HUMAN,13,29
sp|P07766|CD3E_HUMAN,1,1
sp|P07814|SYEP_HUMAN,95,176
sp|P07858|CATB_HUMAN,14,22
sp|P07864|LDHC_HUMAN,4,4
sp|P07900|HS90A_HUMAN,43,138
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN,3,16
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q14568|HS902_HUMAN,5,40
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q14568|HS902_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FG1|HS904_HUMAN,1,23
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q14568|HS902_HUMAN;sp|Q58FF8|H90B2_HUMAN,4,7
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q14568|HS902_HUMAN;sp|Q58FF8|H90B2_HUMAN;sp|Q58FG0|HS905_HUMAN,1,2
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF6|H90B4_HUMAN;sp|Q58FF7|H90B3_HUMAN,3,6
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF6|H90B4_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FF8|H90B2_HUMAN,2,7
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF6|H90B4_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FG0|HS905_HUMAN,3,8
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF7|H90B3_HUMAN,1,3
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FF8|H90B2_HUMAN,2,3
sp|P07900|HS90A_HUMAN;sp|Q14568|HS902_HUMAN,4,7
sp|P07900|HS90A_HUMAN;sp|Q58FG0|HS905_HUMAN,4,22
sp|P07902|GALT_HUMAN,4,4
sp|P07910|HNRPC_HUMAN,10,45
sp|P07910|HNRPC_HUMAN;sp|Q86SE5|RALYL_HUMAN,1,1
sp|P07919|QCR6_HUMAN,2,5
sp|P07942|LAMB1_HUMAN,13,19
sp|P07947|YES_HUMAN,8,14
sp|P07947|YES_HUMAN;sp|P12931|SRC_HUMAN,1,1
sp|P07948|LYN_HUMAN,4,4
sp|P07951|TPM2_HUMAN,3,3
sp|P07951|TPM2_HUMAN;sp|P09493|TPM1_HUMAN,1,2
sp|P07951|TPM2_HUMAN;sp|P67936|TPM4_HUMAN,2,4
sp|P07954|FUMH_HUMAN,31,52
sp|P07996|TSP1_HUMAN,11,11
sp|P08047|SP1_HUMAN,3,5
sp|P08123|CO1A2_HUMAN,19,22
sp|P08133|ANXA6_HUMAN,23,36
sp|P08134|RHOC_HUMAN,2,4
sp|P08134|RHOC_HUMAN;sp|P61586|RHOA_HUMAN,5,10
sp|P08134|RHOC_HUMAN;sp|P61586|RHOA_HUMAN;sp|P62745|RHOB_HUMAN,1,2
sp|P08174|DAF_HUMAN,3,3
sp|P08185|CBG_HUMAN,1,1
sp|P08195|4F2_HUMAN,33,70
sp|P08236|BGLR_HUMAN,5,5
sp|P08237|PFKAM_HUMAN,36,45
sp|P08238|HS90B_HUMAN,39,124
sp|P08238|HS90B_HUMAN;sp|P14625|ENPL_HUMAN,1,7
sp|P08238|HS90B_HUMAN;sp|Q58FF7|H90B3_HUMAN,17,42
sp|P08238|HS90B_HUMAN;sp|Q58FF8|H90B2_HUMAN,1,1
sp|P08240|SRPRA_HUMAN,8,8
sp|P08243|ASNS_HUMAN,12,13
sp|P08246|ELNE_HUMAN,6,6
sp|P08263|GSTA1_HUMAN;sp|P09210|GSTA2_HUMAN,11,13
sp|P08294|SODE_HUMAN,3,4
sp|P08311|CATG_HUMAN,3,3
sp|P08319|ADH4_HUMAN,5,5
sp|P08397|HEM3_HUMAN,13,17
sp|P08514|ITA2B_HUMAN,2,2
sp|P08519|APOA_HUMAN,12,15
sp|P08559|ODPA_HUMAN,8,17
sp|P08559|ODPA_HUMAN;sp|P29803|ODPAT_HUMAN,1,1
sp|P08567|PLEK_HUMAN,10,11
sp|P08572|CO4A2_HUMAN,5,8
sp|P08574|CY1_HUMAN,9,15
sp|P08575|PTPRC_HUMAN,8,11
sp|P08579|RU2B_HUMAN,8,11
sp|P08581|MET_HUMAN,2,3
sp|P08590|MYL3_HUMAN,1,1
sp|P08603|CFAH_HUMAN,14,15
sp|P08621|RU17_HUMAN,19,44
sp|P08631|HCK_HUMAN,5,5
sp|P08648|ITA5_HUMAN,2,4
sp|P08651|NFIC_HUMAN,3,3
sp|P08670|VIME_HUMAN,21,21
sp|P08670|VIME_HUMAN;sp|P17661|DESM_HUMAN,1,1
sp|P08697|A2AP_HUMAN,2,2
sp|P08708|RS17_HUMAN,16,30
sp|P08727|K1C19_HUMAN,59,220
sp|P08727|K1C19_HUMAN;sp|P08779|K1C16_HUMAN,1,2
sp|P08727|K1C19_HUMAN;sp|P13646|K1C13_HUMAN,6,30
sp|P08727|K1C19_HUMAN;sp|Q04695|K1C17_HUMAN,2,3
sp|P08729|K2C7_HUMAN,41,135
sp|P08729|K2C7_HUMAN;sp|P19013|K2C4_HUMAN,2,3
sp|P08729|K2C7_HUMAN;sp|Q14CN4|K2C72_HUMAN,2,3
sp|P08729|K2C7_HUMAN;sp|Q5XKE5|K2C79_HUMAN,1,6
sp|P08754|GNAI3_HUMAN,5,12
sp|P08758|ANXA5_HUMAN,23,41
sp|P08779|K1C16_HUMAN,19,32
sp|P08861|CEL3B_HUMAN,1,1
sp|P08865|RSSA_HUMAN,9,27
sp|P08913|ADA2A_HUMAN,1,1
sp|P08922|ROS1_HUMAN,1,1
sp|P08962|CD63_HUMAN,1,1
sp|P09001|RM03_HUMAN,7,8
sp|P09012|SNRPA_HUMAN,8,14
sp|P09086|PO2F2_HUMAN;sp|P14859|PO2F1_HUMAN;sp|Q9UKI9|PO2F3_HUMAN,1,1
sp|P09104|ENOG_HUMAN,25,38
sp|P09110|THIK_HUMAN,13,18
sp|P09132|SRP19_HUMAN,1,1
sp|P09211|GSTP1_HUMAN,34,108
sp|P09234|RU1C_HUMAN,3,10
sp|P09327|VILI_HUMAN,2,2
sp|P09382|LEG1_HUMAN,8,11
sp|P09417|DHPR_HUMAN,9,10
sp|P09429|HMGB1_HUMAN,20,71
sp|P09455|RET1_HUMAN,3,4
sp|P09467|F16P1_HUMAN,5,5
sp|P09486|SPRC_HUMAN,2,2
sp|P09493|TPM1_HUMAN,1,1
sp|P09496|CLCA_HUMAN,2,2
sp|P09497|CLCB_HUMAN,6,7
sp|P09525|ANXA4_HUMAN,19,27
sp|P09543|CN37_HUMAN,9,12
sp|P09601|HMOX1_HUMAN,6,6
sp|P09622|DLDH_HUMAN,23,31
sp|P09651|ROA1_HUMAN,8,17
sp|P09651|ROA1_HUMAN;sp|Q32P51|RA1L2_HUMAN,12,61
sp|P09661|RU2A_HUMAN,10,25
sp|P09668|CATH_HUMAN,10,13
sp|P09758|TACD2_HUMAN,11,21
sp|P09769|FGR_HUMAN,1,1
sp|P09871|C1S_HUMAN,2,2
sp|P09874|PARP1_HUMAN,65,105
sp|P09884|DPOLA_HUMAN,1,1
sp|P09914|IFIT1_HUMAN,1,1
sp|P09917|LOX5_HUMAN,4,6
sp|P09936|UCHL1_HUMAN,27,94
sp|P09958|FURIN_HUMAN,1,1
sp|P09960|LKHA4_HUMAN,26,39
sp|P09972|ALDOC_HUMAN,23,48
sp|P0C0L4|CO4A_HUMAN,1,1
sp|P0C0L4|CO4A_HUMAN;sp|P0C0L5|CO4B_HUMAN,11,11
sp|P0C0L5|CO4B_HUMAN,2,2
sp|P0C0S5|H2AZ_HUMAN;sp|Q71UI9|H2AV_HUMAN,5,8
sp|P0C263|SBK2_HUMAN,1,1
sp|P0C7I0|U17L8_HUMAN,1,1
sp|P0C7P0|CISD3_HUMAN,1,1
sp|P0C7P4|UCRIL_HUMAN;sp|P47985|UCRI_HUMAN,4,11
sp|P0C7W6|CC172_HUMAN,1,1
sp|P0C854|CECR9_HUMAN,3,3
sp|P0C866|F91A2_HUMAN;sp|Q658Y4|F91A1_HUMAN,1,1
sp|P0CB38|PAB4L_HUMAN,3,3
sp|P0CB38|PAB4L_HUMAN;sp|Q13310|PABP4_HUMAN,1,1
sp|P0CF75|EBLN1_HUMAN,1,1
sp|P0CG12|DERPC_HUMAN,2,4
sp|P0CG22|DR4L1_HUMAN,4,6
sp|P0CG38|POTEI_HUMAN,1,2
sp|P0CG38|POTEI_HUMAN;sp|P0CG39|POTEJ_HUMAN,4,4
sp|P0CG38|POTEI_HUMAN;sp|P0CG39|POTEJ_HUMAN;sp|Q6S8J3|POTEE_HUMAN;sp|Q9BYX7|ACTBM_HUMAN,1,2
sp|P0CG39|POTEJ_HUMAN,6,31
sp|P0CG40|SP9_HUMAN,2,2
sp|P0CG47|UBB_HUMAN;sp|P0CG48|UBC_HUMAN;sp|P62979|RS27A_HUMAN;sp|P62987|RL40_HUMAN,8,13
sp|P0CI25|TRI49_HUMAN;sp|P0CI26|TR49C_HUMAN,1,1
sp|P0DJ93|SIM13_HUMAN,2,2
sp|P0DJD0|RGPD1_HUMAN;sp|P0DJD1|RGPD2_HUMAN,1,1
sp|P0DJI8|SAA1_HUMAN,3,3
sp|P0DJI8|SAA1_HUMAN;sp|P0DJI9|SAA2_HUMAN,2,2
sp|P0DKB5|TPBGL_HUMAN,1,1
sp|P0DME0|SETLP_HUMAN;sp|Q01105|SET_HUMAN,11,22
sp|P0DMM9|ST1A3_HUMAN;sp|P0DMN0|ST1A4_HUMAN,9,13
sp|P0DMU7|CT456_HUMAN;sp|P0DMU8|CT455_HUMAN;sp|P0DMU9|CT45A_HUMAN;sp|P0DMV0|CT457_HUMAN;sp|P0DMV1|CT458_HUMAN;sp|P0DMV2|CT459_HUMAN;sp|Q5DJT8|CT452_HUMAN;sp|Q8NHU0|CT453_HUMAN,1,1
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN,54,125
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P11021|BIP_HUMAN;sp|P11142|HSP7C_HUMAN;sp|P34931|HS71L_HUMAN;sp|P54652|HSP72_HUMAN,1,2
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P11142|HSP7C_HUMAN;sp|P17066|HSP76_HUMAN;sp|P34931|HS71L_HUMAN;sp|P48741|HSP77_HUMAN;sp|P54652|HSP72_HUMAN,1,2
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P11142|HSP7C_HUMAN;sp|P17066|HSP76_HUMAN;sp|P34931|HS71L_HUMAN;sp|P54652|HSP72_HUMAN,1,1
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P17066|HSP76_HUMAN,1,3
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P17066|HSP76_HUMAN;sp|P34931|HS71L_HUMAN;sp|P48741|HSP77_HUMAN,3,8
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P17066|HSP76_HUMAN;sp|P48741|HSP77_HUMAN,2,5
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P34931|HS71L_HUMAN,13,53
sp|P0DOX2|IGA2_HUMAN,1,1
sp|P0DOX7|IGK_HUMAN,4,6
sp|P0DOY2|IGLC2_HUMAN;sp|P0DOY3|IGLC3_HUMAN,4,5
sp|P0DP01|HV108_HUMAN,2,3
sp|P0DP23|CALM1_HUMAN;sp|P0DP24|CALM2_HUMAN;sp|P0DP25|CALM3_HUMAN,12,32
sp|P0DP91|ERPG3_HUMAN;sp|Q03468|ERCC6_HUMAN,1,1
sp|P0DPB6|RPAC2_HUMAN,6,8
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN;sp|Q6PEY2|TBA3E_HUMAN;sp|Q71U36|TBA1A_HUMAN,13,88
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN;sp|Q6PEY2|TBA3E_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN,3,15
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN;sp|Q6PEY2|TBA3E_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN;sp|Q9NY65|TBA8_HUMAN,8,44
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN;sp|Q6PEY2|TBA3E_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9NY65|TBA8_HUMAN,5,27
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN,3,4
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN;sp|Q9NY65|TBA8_HUMAN,8,19
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|Q6PEY2|TBA3E_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN,10,22
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|Q6PEY2|TBA3E_HUMAN,1,1
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|Q6PEY2|TBA3E_HUMAN;sp|Q71U36|TBA1A_HUMAN,1,1
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|Q6PEY2|TBA3E_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN;sp|Q9NY65|TBA8_HUMAN,3,8
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|Q9NY65|TBA8_HUMAN,3,9
sp|P0DTE1|HV383_HUMAN,1,1
sp|P0DTL6|ZTRF1_HUMAN,1,1
sp|P10109|ADX_HUMAN,2,2
sp|P10114|RAP2A_HUMAN,1,1
sp|P10124|SRGN_HUMAN,1,1
sp|P10155|RO60_HUMAN,13,20
sp|P10253|LYAG_HUMAN,15,20
sp|P10275|ANDR_HUMAN,2,2
sp|P10301|RRAS_HUMAN,5,7
sp|P10321|HLAC_HUMAN,3,4
sp|P10398|ARAF_HUMAN,2,2
sp|P10412|H14_HUMAN;sp|P16401|H15_HUMAN;sp|P16402|H13_HUMAN;sp|P16403|H12_HUMAN;sp|P22492|H1T_HUMAN;sp|Q02539|H11_HUMAN,1,1
sp|P10412|H14_HUMAN;sp|P16401|H15_HUMAN;sp|P16402|H13_HUMAN;sp|P16403|H12_HUMAN;sp|Q02539|H11_HUMAN,2,2
sp|P10412|H14_HUMAN;sp|P16402|H13_HUMAN;sp|P16403|H12_HUMAN,2,3
sp|P10412|H14_HUMAN;sp|P16402|H13_HUMAN;sp|P16403|H12_HUMAN;sp|P22492|H1T_HUMAN;sp|Q02539|H11_HUMAN,2,3
sp|P10515|ODP2_HUMAN,17,33
sp|P10586|PTPRF_HUMAN,5,5
sp|P10599|THIO_HUMAN,8,79
sp|P10606|COX5B_HUMAN,4,7
sp|P10619|PPGB_HUMAN,8,9
sp|P10620|MGST1_HUMAN,2,3
sp|P10636|TAU_HUMAN,3,3
sp|P10643|CO7_HUMAN,9,9
sp|P10644|KAP0_HUMAN,7,10
sp|P10645|CMGA_HUMAN,1,1
sp|P10768|ESTD_HUMAN,13,18
sp|P10809|CH60_HUMAN,82,376
sp|P10827|THA_HUMAN,1,1
sp|P10909|CLUS_HUMAN,3,4
sp|P10915|HPLN1_HUMAN,1,2
sp|P11021|BIP_HUMAN,67,242
sp|P11021|BIP_HUMAN;sp|P11142|HSP7C_HUMAN;sp|P34931|HS71L_HUMAN;sp|P54652|HSP72_HUMAN,2,3
sp|P11047|LAMC1_HUMAN,24,30
sp|P11047|LAMC1_HUMAN;sp|Q9Y6N6|LAMC3_HUMAN,1,1
sp|P11055|MYH3_HUMAN,4,4
