protein_group,sequence_count
sp|B2RXH8|HNRC2_HUMAN;sp|B7ZW38|HNRC3_HUMAN;sp|O60812|HNRC1_HUMAN;sp|P07910|HNRPC_HUMAN;sp|P0DMR1|HNRC4_HUMAN,4
sp|B5ME19|EIFCL_HUMAN;sp|Q99613|EIF3C_HUMAN,7
sp|C9JLJ4|U17LD_HUMAN;sp|P0C7H9|U17L7_HUMAN,1
sp|E9PAV3|NACAM_HUMAN;sp|Q13765|NACA_HUMAN,2
sp|O00116|ADAS_HUMAN,1
sp|O00148|DX39A_HUMAN;sp|Q13838|DX39B_HUMAN,6
sp|O00151|PDLI1_HUMAN,1
sp|O00154|BACH_HUMAN,2
sp|O00159|MYO1C_HUMAN,1
sp|O00161|SNP23_HUMAN,1
sp|O00170|AIP_HUMAN,2
sp|O00193|SMAP_HUMAN,3
sp|O00203|AP3B1_HUMAN,1
sp|O00231|PSD11_HUMAN,6
sp|O00232|PSD12_HUMAN,2
sp|O00233|PSMD9_HUMAN,2
sp|O00264|PGRC1_HUMAN,2
sp|O00264|PGRC1_HUMAN;sp|O15173|PGRC2_HUMAN,1
sp|O00267|SPT5H_HUMAN,1
sp|O00299|CLIC1_HUMAN,5
sp|O00401|WASL_HUMAN,1
sp|O00410|IPO5_HUMAN,3
sp|O00410|IPO5_HUMAN;sp|O60518|RNBP6_HUMAN,1
sp|O00425|IF2B3_HUMAN,1
sp|O00429|DNM1L_HUMAN,2
sp|O00487|PSDE_HUMAN,1
sp|O00505|IMA4_HUMAN;sp|O00629|IMA3_HUMAN,1
sp|O00541|PESC_HUMAN,3
sp|O00567|NOP56_HUMAN,3
sp|O00571|DDX3X_HUMAN;sp|O15523|DDX3Y_HUMAN,3
sp|O00571|DDX3X_HUMAN;sp|O15523|DDX3Y_HUMAN;sp|P17844|DDX5_HUMAN;sp|Q92841|DDX17_HUMAN,1
sp|O00625|PIR_HUMAN,1
sp|O00629|IMA3_HUMAN,1
sp|O00712|NFIB_HUMAN;sp|Q12857|NFIA_HUMAN,1
sp|O00743|PPP6_HUMAN,1
sp|O00763|ACACB_HUMAN;sp|Q13085|ACACA_HUMAN,1
sp|O00764|PDXK_HUMAN,2
sp|O14520|AQP7_HUMAN,1
sp|O14556|G3PT_HUMAN;sp|P04406|G3P_HUMAN,1
sp|O14562|UBFD1_HUMAN,1
sp|O14579|COPE_HUMAN,1
sp|O14640|DVL1_HUMAN,1
sp|O14737|PDCD5_HUMAN,1
sp|O14744|ANM5_HUMAN,3
sp|O14745|NHRF1_HUMAN,2
sp|O14776|TCRG1_HUMAN,2
sp|O14776|TCRG1_HUMAN;sp|Q5VWI1|TCRGL_HUMAN,1
sp|O14818|PSA7_HUMAN,2
sp|O14818|PSA7_HUMAN;sp|Q8TAA3|PSMA8_HUMAN,3
sp|O14828|SCAM3_HUMAN,2
sp|O14880|MGST3_HUMAN,2
sp|O14924|RGS12_HUMAN,1
sp|O14925|TIM23_HUMAN,1
sp|O14929|HAT1_HUMAN,2
sp|O14949|QCR8_HUMAN,1
sp|O14950|ML12B_HUMAN;sp|P19105|ML12A_HUMAN,1
sp|O14950|ML12B_HUMAN;sp|P19105|ML12A_HUMAN;sp|P24844|MYL9_HUMAN,1
sp|O14964|HGS_HUMAN,1
sp|O14975|S27A2_HUMAN,1
sp|O14979|HNRDL_HUMAN,1
sp|O14979|HNRDL_HUMAN;sp|Q99729|ROAA_HUMAN,1
sp|O14980|XPO1_HUMAN,11
sp|O14983|AT2A1_HUMAN;sp|P16615|AT2A2_HUMAN,1
sp|O14983|AT2A1_HUMAN;sp|P16615|AT2A2_HUMAN;sp|Q93084|AT2A3_HUMAN,1
sp|O15015|ZN646_HUMAN,1
sp|O15020|SPTN2_HUMAN;sp|Q01082|SPTB2_HUMAN,1
sp|O15027|SC16A_HUMAN,1
sp|O15031|PLXB2_HUMAN,1
sp|O15042|SR140_HUMAN,3
sp|O15067|PUR4_HUMAN,4
sp|O15069|NACAD_HUMAN,1
sp|O15111|IKKA_HUMAN,1
sp|O15118|NPC1_HUMAN,1
sp|O15126|SCAM1_HUMAN,1
sp|O15127|SCAM2_HUMAN,1
sp|O15131|IMA6_HUMAN;sp|O60684|IMA7_HUMAN;sp|P52294|IMA5_HUMAN,1
sp|O15143|ARC1B_HUMAN,1
sp|O15144|ARPC2_HUMAN,6
sp|O15160|RPAC1_HUMAN,1
sp|O15162|PLS1_HUMAN,1
sp|O15195|VILL_HUMAN,1
sp|O15212|PFD6_HUMAN,2
sp|O15229|KMO_HUMAN,1
sp|O15247|CLIC2_HUMAN,1
sp|O15260|SURF4_HUMAN,1
sp|O15294|OGT1_HUMAN,1
sp|O15347|HMGB3_HUMAN,1
sp|O15355|PPM1G_HUMAN,3
sp|O15371|EIF3D_HUMAN,3
sp|O15372|EIF3H_HUMAN,2
sp|O15382|BCAT2_HUMAN,2
sp|O15427|MOT4_HUMAN,1
sp|O15498|YKT6_HUMAN,1
sp|O15511|ARPC5_HUMAN,1
sp|O43143|DHX15_HUMAN,9
sp|O43159|RRP8_HUMAN,1
sp|O43169|CYB5B_HUMAN,1
sp|O43172|PRP4_HUMAN,2
sp|O43175|SERA_HUMAN,11
sp|O43242|PSMD3_HUMAN,3
sp|O43251|RFOX2_HUMAN,1
sp|O43292|GPAA1_HUMAN,1
sp|O43303|CP110_HUMAN,1
sp|O43324|MCA3_HUMAN,1
sp|O43390|HNRPR_HUMAN,4
sp|O43390|HNRPR_HUMAN;sp|O60506|HNRPQ_HUMAN,4
sp|O43396|TXNL1_HUMAN,1
sp|O43399|TPD54_HUMAN,4
sp|O43423|AN32C_HUMAN;sp|P39687|AN32A_HUMAN,1
sp|O43432|IF4G3_HUMAN;sp|Q04637|IF4G1_HUMAN,1
sp|O43488|ARK72_HUMAN,1
sp|O43520|AT8B1_HUMAN,1
sp|O43583|DENR_HUMAN,1
sp|O43598|DNPH1_HUMAN,2
sp|O43615|TIM44_HUMAN,2
sp|O43633|CHM2A_HUMAN,1
sp|O43660|PLRG1_HUMAN,1
sp|O43670|ZN207_HUMAN,2
sp|O43681|GET3_HUMAN,1
sp|O43684|BUB3_HUMAN,1
sp|O43707|ACTN4_HUMAN,13
sp|O43707|ACTN4_HUMAN;sp|P12814|ACTN1_HUMAN,2
sp|O43707|ACTN4_HUMAN;sp|P12814|ACTN1_HUMAN;sp|P35609|ACTN2_HUMAN;sp|Q08043|ACTN3_HUMAN,1
sp|O43747|AP1G1_HUMAN,1
sp|O43768|ENSA_HUMAN,1
sp|O43776|SYNC_HUMAN,6
sp|O43809|CPSF5_HUMAN,2
sp|O43813|LANC1_HUMAN,1
sp|O43823|AKAP8_HUMAN,1
sp|O43847|NRDC_HUMAN,2
sp|O43852|CALU_HUMAN,4
sp|O60216|RAD21_HUMAN,2
sp|O60231|DHX16_HUMAN,1
sp|O60232|ZNRD2_HUMAN,1
sp|O60245|PCDH7_HUMAN,1
sp|O60256|KPRB_HUMAN,1
sp|O60256|KPRB_HUMAN;sp|Q14558|KPRA_HUMAN,1
sp|O60264|SMCA5_HUMAN,3
sp|O60271|JIP4_HUMAN,1
sp|O60306|AQR_HUMAN,1
sp|O60307|MAST3_HUMAN,1
sp|O60318|GANP_HUMAN,1
sp|O60333|KIF1B_HUMAN,1
sp|O60361|NDK8_HUMAN;sp|P15531|NDKA_HUMAN;sp|P22392|NDKB_HUMAN,1
sp|O60361|NDK8_HUMAN;sp|P22392|NDKB_HUMAN,1
sp|O60437|PEPL_HUMAN,1
sp|O60488|ACSL4_HUMAN,1
sp|O60493|SNX3_HUMAN;sp|Q9UMY4|SNX12_HUMAN,1
sp|O60506|HNRPQ_HUMAN,5
sp|O60513|B4GT4_HUMAN,1
sp|O60518|RNBP6_HUMAN,1
sp|O60547|GMDS_HUMAN,1
sp|O60568|PLOD3_HUMAN,1
sp|O60610|DIAP1_HUMAN,3
sp|O60645|EXOC3_HUMAN,1
sp|O60664|PLIN3_HUMAN,5
sp|O60701|UGDH_HUMAN,1
sp|O60739|EIF1B_HUMAN;sp|P41567|EIF1_HUMAN,3
sp|O60749|SNX2_HUMAN,2
sp|O60762|DPM1_HUMAN,1
sp|O60763|USO1_HUMAN,1
sp|O60814|H2B1K_HUMAN;sp|P57053|H2BFS_HUMAN;sp|P58876|H2B1D_HUMAN;sp|P62807|H2B1C_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|Q99880|H2B1L_HUMAN,1
sp|O60826|CCD22_HUMAN,1
sp|O60828|PQBP1_HUMAN,1
sp|O60841|IF2P_HUMAN,3
sp|O60885|BRD4_HUMAN;sp|Q15059|BRD3_HUMAN,1
sp|O60888|CUTA_HUMAN,1
sp|O60936|NOL3_HUMAN,2
sp|O75044|SRGP2_HUMAN,1
sp|O75064|DEN4B_HUMAN,1
sp|O75083|WDR1_HUMAN,5
sp|O75131|CPNE3_HUMAN,1
sp|O75145|LIPA3_HUMAN;sp|O75334|LIPA2_HUMAN;sp|Q13136|LIPA1_HUMAN,1
sp|O75152|ZC11A_HUMAN,1
sp|O75153|CLU_HUMAN,1
sp|O75165|DJC13_HUMAN,1
sp|O75179|ANR17_HUMAN,1
sp|O75306|NDUS2_HUMAN,1
sp|O75326|SEM7A_HUMAN,1
sp|O75340|PDCD6_HUMAN,2
sp|O75351|VPS4B_HUMAN,2
sp|O75367|H2AY_HUMAN,6
sp|O75367|H2AY_HUMAN;sp|Q9P0M6|H2AW_HUMAN,1
sp|O75368|SH3L1_HUMAN,1
sp|O75369|FLNB_HUMAN,35
sp|O75369|FLNB_HUMAN;sp|P21333|FLNA_HUMAN;sp|Q14315|FLNC_HUMAN,2
sp|O75369|FLNB_HUMAN;sp|Q14315|FLNC_HUMAN,2
sp|O75390|CISY_HUMAN,4
sp|O75396|SC22B_HUMAN,2
sp|O75400|PR40A_HUMAN,1
sp|O75417|DPOLQ_HUMAN,1
sp|O75436|VP26A_HUMAN,2
sp|O75439|MPPB_HUMAN,3
sp|O75475|PSIP1_HUMAN,2
sp|O75489|NDUS3_HUMAN,2
sp|O75494|SRS10_HUMAN,1
sp|O75494|SRS10_HUMAN;sp|Q8WXF0|SRS12_HUMAN,1
sp|O75521|ECI2_HUMAN,1
sp|O75526|RMXL2_HUMAN;sp|P38159|RBMX_HUMAN,1
sp|O75533|SF3B1_HUMAN,5
sp|O75534|CSDE1_HUMAN,3
sp|O75607|NPM3_HUMAN,2
sp|O75643|U520_HUMAN,12
sp|O75683|SURF6_HUMAN,2
sp|O75694|NU155_HUMAN,2
sp|O75717|WDHD1_HUMAN,1
sp|O75718|CRTAP_HUMAN,1
sp|O75746|S2512_HUMAN;sp|Q9UJS0|S2513_HUMAN,1
sp|O75815|BCAR3_HUMAN,1
sp|O75821|EIF3G_HUMAN,2
sp|O75822|EIF3J_HUMAN,1
sp|O75828|CBR3_HUMAN;sp|P16152|CBR1_HUMAN,1
sp|O75832|PSD10_HUMAN,3
sp|O75843|AP1G2_HUMAN,1
sp|O75874|IDHC_HUMAN,4
sp|O75914|PAK3_HUMAN;sp|Q13177|PAK2_HUMAN,1
sp|O75915|PRAF3_HUMAN,1
sp|O75934|SPF27_HUMAN,1
sp|O75947|ATP5H_HUMAN,2
sp|O75955|FLOT1_HUMAN,1
sp|O75970|MPDZ_HUMAN,1
sp|O76003|GLRX3_HUMAN,4
sp|O76014|KRT37_HUMAN;sp|O76015|KRT38_HUMAN,1
sp|O76021|RL1D1_HUMAN,5
sp|O76031|CLPX_HUMAN,1
sp|O76071|CIAO1_HUMAN,2
sp|O76094|SRP72_HUMAN,1
sp|O94762|RECQ5_HUMAN,1
sp|O94766|B3GA3_HUMAN,1
sp|O94776|MTA2_HUMAN,4
sp|O94808|GFPT2_HUMAN;sp|Q06210|GFPT1_HUMAN,1
sp|O94819|KBTBB_HUMAN,1
sp|O94822|LTN1_HUMAN,1
sp|O94826|TOM70_HUMAN,2
sp|O94855|SC24D_HUMAN,1
sp|O94856|NFASC_HUMAN,1
sp|O94874|UFL1_HUMAN,2
sp|O94906|PRP6_HUMAN,3
sp|O94925|GLSK_HUMAN,1
sp|O94927|HAUS5_HUMAN,1
sp|O94979|SC31A_HUMAN,2
sp|O94992|HEXI1_HUMAN,2
sp|O95168|NDUB4_HUMAN,1
sp|O95169|NDUB8_HUMAN,1
sp|O95197|RTN3_HUMAN,1
sp|O95202|LETM1_HUMAN,5
sp|O95218|ZRAB2_HUMAN,1
sp|O95232|LC7L3_HUMAN,1
sp|O95292|VAPB_HUMAN,2
sp|O95336|6PGL_HUMAN,3
sp|O95347|SMC2_HUMAN,1
sp|O95372|LYPA2_HUMAN,1
sp|O95373|IPO7_HUMAN,5
sp|O95394|AGM1_HUMAN,1
sp|O95433|AHSA1_HUMAN,1
sp|O95445|APOM_HUMAN,1
sp|O95453|PARN_HUMAN,1
sp|O95466|FMNL1_HUMAN,1
sp|O95478|NSA2_HUMAN,2
sp|O95479|G6PE_HUMAN,1
sp|O95571|ETHE1_HUMAN,1
sp|O95573|ACSL3_HUMAN,1
sp|O95613|PCNT_HUMAN,2
sp|O95661|DIRA3_HUMAN,1
sp|O95670|VATG2_HUMAN,1
sp|O95678|K2C75_HUMAN;sp|P02538|K2C6A_HUMAN;sp|P04259|K2C6B_HUMAN;sp|P05787|K2C8_HUMAN;sp|P08729|K2C7_HUMAN;sp|P12035|K2C3_HUMAN;sp|P13647|K2C5_HUMAN;sp|P19013|K2C4_HUMAN;sp|P35908|K22E_HUMAN;sp|P48668|K2C6C_HUMAN;sp|Q01546|K22O_HUMAN;sp|Q14CN4|K2C72_HUMAN;sp|Q3SY84|K2C71_HUMAN;sp|Q5XKE5|K2C79_HUMAN;sp|Q7RTS7|K2C74_HUMAN;sp|Q7Z794|K2C1B_HUMAN;sp|Q86Y46|K2C73_HUMAN;sp|Q9NSB2|KRT84_HUMAN,1
sp|O95678|K2C75_HUMAN;sp|P02538|K2C6A_HUMAN;sp|P04259|K2C6B_HUMAN;sp|P13647|K2C5_HUMAN;sp|P35908|K22E_HUMAN;sp|P48668|K2C6C_HUMAN;sp|Q5XKE5|K2C79_HUMAN,1
sp|O95741|CPNE6_HUMAN,1
sp|O95747|OXSR1_HUMAN,1
sp|O95757|HS74L_HUMAN,1
sp|O95757|HS74L_HUMAN;sp|P34932|HSP74_HUMAN;sp|Q92598|HS105_HUMAN,1
sp|O95757|HS74L_HUMAN;sp|Q92598|HS105_HUMAN,1
sp|O95758|PTBP3_HUMAN,1
sp|O95782|AP2A1_HUMAN,2
sp|O95801|TTC4_HUMAN,1
sp|O95831|AIFM1_HUMAN,3
sp|O95833|CLIC3_HUMAN,1
sp|O95861|BPNT1_HUMAN,1
sp|O95881|TXD12_HUMAN,2
sp|O96005|CLPT1_HUMAN,1
sp|O96008|TOM40_HUMAN,3
sp|O96011|PX11B_HUMAN,1
sp|O96019|ACL6A_HUMAN,1
sp|P00338|LDHA_HUMAN,7
sp|P00352|AL1A1_HUMAN,1
sp|P00367|DHE3_HUMAN,2
sp|P00367|DHE3_HUMAN;sp|P49448|DHE4_HUMAN,3
sp|P00387|NB5R3_HUMAN,2
sp|P00390|GSHR_HUMAN,2
sp|P00395|COX1_HUMAN,1
sp|P00403|COX2_HUMAN,2
sp|P00441|SODC_HUMAN,1
sp|P00491|PNPH_HUMAN,4
sp|P00492|HPRT_HUMAN,5
sp|P00505|AATM_HUMAN,9
sp|P00558|PGK1_HUMAN,15
sp|P00558|PGK1_HUMAN;sp|P07205|PGK2_HUMAN,2
sp|P00734|THRB_HUMAN,1
sp|P00747|PLMN_HUMAN,1
sp|P00748|FA12_HUMAN,1
sp|P00751|CFAB_HUMAN,1
sp|P00846|ATP6_HUMAN,1
sp|P00966|ASSY_HUMAN,4
sp|P01023|A2MG_HUMAN;sp|P20742|PZP_HUMAN,1
sp|P01024|CO3_HUMAN,5
sp|P01034|CYTC_HUMAN,1
sp|P01116|RASK_HUMAN,1
sp|P01266|THYG_HUMAN,2
sp|P01889|HLAB_HUMAN,1
sp|P01889|HLAB_HUMAN;sp|P10321|HLAC_HUMAN,1
sp|P02042|HBD_HUMAN;sp|P02100|HBE_HUMAN;sp|P68871|HBB_HUMAN;sp|P69891|HBG1_HUMAN;sp|P69892|HBG2_HUMAN,1
sp|P02042|HBD_HUMAN;sp|P68871|HBB_HUMAN,1
sp|P02452|CO1A1_HUMAN,2
sp|P02458|CO2A1_HUMAN,1
sp|P02462|CO4A1_HUMAN,2
sp|P02533|K1C14_HUMAN;sp|P08727|K1C19_HUMAN;sp|P08779|K1C16_HUMAN;sp|P13645|K1C10_HUMAN;sp|P19012|K1C15_HUMAN;sp|Q04695|K1C17_HUMAN;sp|Q99456|K1C12_HUMAN,1
sp|P02533|K1C14_HUMAN;sp|P08727|K1C19_HUMAN;sp|P08779|K1C16_HUMAN;sp|P13646|K1C13_HUMAN;sp|P19012|K1C15_HUMAN;sp|P35900|K1C20_HUMAN;sp|Q04695|K1C17_HUMAN;sp|Q8N1A0|KT222_HUMAN,1
sp|P02533|K1C14_HUMAN;sp|P08727|K1C19_HUMAN;sp|P08779|K1C16_HUMAN;sp|P19012|K1C15_HUMAN;sp|Q04695|K1C17_HUMAN,1
sp|P02533|K1C14_HUMAN;sp|P08779|K1C16_HUMAN;sp|P13646|K1C13_HUMAN;sp|P19012|K1C15_HUMAN;sp|P35900|K1C20_HUMAN;sp|Q04695|K1C17_HUMAN,1
sp|P02538|K2C6A_HUMAN;sp|P04259|K2C6B_HUMAN;sp|P05787|K2C8_HUMAN;sp|P48668|K2C6C_HUMAN,1
sp|P02545|LMNA_HUMAN,11
sp|P02549|SPTA1_HUMAN,1
sp|P02652|APOA2_HUMAN,1
sp|P02656|APOC3_HUMAN,1
sp|P02749|APOH_HUMAN,1
sp|P02751|FINC_HUMAN,1
sp|P02765|FETUA_HUMAN,1
sp|P02768|ALBU_HUMAN,2
sp|P02786|TFR1_HUMAN,11
sp|P02787|TRFE_HUMAN,1
sp|P04040|CATA_HUMAN,5
sp|P04049|RAF1_HUMAN,1
sp|P04066|FUCO_HUMAN,1
sp|P04075|ALDOA_HUMAN,8
sp|P04075|ALDOA_HUMAN;sp|P09972|ALDOC_HUMAN,1
sp|P04080|CYTB_HUMAN,4
sp|P04083|ANXA1_HUMAN,11
sp|P04114|APOB_HUMAN,1
sp|P04179|SODM_HUMAN,2
sp|P04181|OAT_HUMAN,1
sp|P04217|A1BG_HUMAN,1
sp|P04264|K2C1_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BUF5|TBB6_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|P68371|TBB4B_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q3ZCM7|TBB8_HUMAN,1
sp|P04406|G3P_HUMAN,12
sp|P04792|HSPB1_HUMAN,5
sp|P04818|TYSY_HUMAN,1
sp|P04843|RPN1_HUMAN,2
sp|P04844|RPN2_HUMAN,2
sp|P04899|GNAI2_HUMAN,2
sp|P04908|H2A1B_HUMAN;sp|P0C0S5|H2AZ_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P16104|H2AX_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q71UI9|H2AV_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q8IUE6|H2A2B_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1
sp|P04908|H2A1B_HUMAN;sp|P0C0S5|H2AZ_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P16104|H2AX_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q71UI9|H2AV_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1
