protein_group,sequence_count
sp|O00541|PESC_HUMAN,1
sp|O00567|NOP56_HUMAN,3
sp|O00571|DDX3X_HUMAN;sp|O15523|DDX3Y_HUMAN,3
sp|O00629|IMA3_HUMAN,1
sp|O00743|PPP6_HUMAN,1
sp|O00763|ACACB_HUMAN;sp|Q13085|ACACA_HUMAN,1
sp|O00764|PDXK_HUMAN,1
sp|O14618|CCS_HUMAN,1
sp|O14672|ADA10_HUMAN,1
sp|O14737|PDCD5_HUMAN,1
sp|O14744|ANM5_HUMAN,2
sp|O14745|NHRF1_HUMAN,1
sp|O14787|TNPO2_HUMAN;sp|Q92973|TNPO1_HUMAN,1
sp|O14818|PSA7_HUMAN,2
sp|O14818|PSA7_HUMAN;sp|Q8TAA3|PSMA8_HUMAN,3
sp|O14929|HAT1_HUMAN,3
sp|O14950|ML12B_HUMAN;sp|P19105|ML12A_HUMAN,1
sp|O14975|S27A2_HUMAN,2
sp|O14979|HNRDL_HUMAN,1
sp|O14979|HNRDL_HUMAN;sp|Q14103|HNRPD_HUMAN;sp|Q99729|ROAA_HUMAN,1
sp|O14980|XPO1_HUMAN,12
sp|O14983|AT2A1_HUMAN;sp|P16615|AT2A2_HUMAN,1
sp|O14983|AT2A1_HUMAN;sp|P16615|AT2A2_HUMAN;sp|Q93084|AT2A3_HUMAN,1
sp|O15020|SPTN2_HUMAN;sp|Q01082|SPTB2_HUMAN,1
sp|O15042|SR140_HUMAN,2
sp|O15067|PUR4_HUMAN,4
sp|O15131|IMA6_HUMAN;sp|O60684|IMA7_HUMAN;sp|P52294|IMA5_HUMAN,1
sp|O15143|ARC1B_HUMAN,1
sp|O15144|ARPC2_HUMAN,1
sp|O15212|PFD6_HUMAN,2
sp|O15258|RER1_HUMAN,1
sp|O15260|SURF4_HUMAN,1
sp|O15355|PPM1G_HUMAN,2
sp|O15357|SHIP2_HUMAN,1
sp|O15371|EIF3D_HUMAN,3
sp|O15372|EIF3H_HUMAN,3
sp|O15382|BCAT2_HUMAN,2
sp|O15498|YKT6_HUMAN,1
sp|O15511|ARPC5_HUMAN,1
sp|O43143|DHX15_HUMAN,7
sp|O43169|CYB5B_HUMAN,1
sp|O43172|PRP4_HUMAN,1
sp|O43175|SERA_HUMAN,10
sp|O43237|DC1L2_HUMAN,1
sp|O43242|PSMD3_HUMAN,3
sp|O43290|SNUT1_HUMAN,1
sp|O43324|MCA3_HUMAN,1
sp|O43390|HNRPR_HUMAN,7
sp|O43390|HNRPR_HUMAN;sp|O60506|HNRPQ_HUMAN,4
sp|O43396|TXNL1_HUMAN,3
sp|O43399|TPD54_HUMAN,3
sp|O43423|AN32C_HUMAN;sp|O95626|AN32D_HUMAN;sp|P39687|AN32A_HUMAN;sp|Q92688|AN32B_HUMAN,1
sp|O43423|AN32C_HUMAN;sp|P39687|AN32A_HUMAN,1
sp|O43447|PPIH_HUMAN,1
sp|O43491|E41L2_HUMAN,1
sp|O43598|DNPH1_HUMAN,2
sp|O43615|TIM44_HUMAN,2
sp|O43670|ZN207_HUMAN,2
sp|O43684|BUB3_HUMAN,1
sp|O43707|ACTN4_HUMAN,13
sp|O43707|ACTN4_HUMAN;sp|P12814|ACTN1_HUMAN,2
sp|O43707|ACTN4_HUMAN;sp|Q9H254|SPTN4_HUMAN,1
sp|O43719|HTSF1_HUMAN,1
sp|O43765|SGTA_HUMAN,1
sp|O43768|ENSA_HUMAN,1
sp|O43776|SYNC_HUMAN,6
sp|O43809|CPSF5_HUMAN,3
sp|O43818|U3IP2_HUMAN,1
sp|O43837|IDH3B_HUMAN,2
sp|O43852|CALU_HUMAN,5
sp|O43865|SAHH2_HUMAN,1
sp|O43865|SAHH2_HUMAN;sp|Q96HN2|SAHH3_HUMAN,1
sp|O43920|NDUS5_HUMAN,1
sp|O60216|RAD21_HUMAN,2
sp|O60232|ZNRD2_HUMAN,2
sp|O60256|KPRB_HUMAN;sp|Q14558|KPRA_HUMAN,1
sp|O60264|SMCA5_HUMAN,2
sp|O60282|KIF5C_HUMAN;sp|P33176|KINH_HUMAN,1
sp|O60361|NDK8_HUMAN;sp|P15531|NDKA_HUMAN;sp|P22392|NDKB_HUMAN,2
sp|O60361|NDK8_HUMAN;sp|P22392|NDKB_HUMAN,1
sp|O60488|ACSL4_HUMAN,1
sp|O60493|SNX3_HUMAN,1
sp|O60493|SNX3_HUMAN;sp|Q9UMY4|SNX12_HUMAN,1
sp|O60506|HNRPQ_HUMAN,7
sp|O60547|GMDS_HUMAN,1
sp|O60568|PLOD3_HUMAN,2
sp|O60610|DIAP1_HUMAN,3
sp|O60664|PLIN3_HUMAN,4
sp|O60701|UGDH_HUMAN,1
sp|O60739|EIF1B_HUMAN;sp|P41567|EIF1_HUMAN,3
sp|O60814|H2B1K_HUMAN;sp|P06899|H2B1J_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P33778|H2B1B_HUMAN;sp|P57053|H2BFS_HUMAN;sp|P58876|H2B1D_HUMAN;sp|P62807|H2B1C_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|Q8N257|H2B3B_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|Q99880|H2B1L_HUMAN,1
sp|O60814|H2B1K_HUMAN;sp|P06899|H2B1J_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P33778|H2B1B_HUMAN;sp|P57053|H2BFS_HUMAN;sp|P58876|H2B1D_HUMAN;sp|P62807|H2B1C_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|Q96A08|H2B1A_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|Q99880|H2B1L_HUMAN,1
sp|O60814|H2B1K_HUMAN;sp|P57053|H2BFS_HUMAN;sp|P58876|H2B1D_HUMAN;sp|P62807|H2B1C_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|Q99880|H2B1L_HUMAN,1
sp|O60828|PQBP1_HUMAN,1
sp|O60832|DKC1_HUMAN,1
sp|O60841|IF2P_HUMAN,3
sp|O60869|EDF1_HUMAN,1
sp|O60888|CUTA_HUMAN,1
sp|O60925|PFD1_HUMAN,1
sp|O60936|NOL3_HUMAN,1
sp|O75083|WDR1_HUMAN,4
sp|O75131|CPNE3_HUMAN,1
sp|O75152|ZC11A_HUMAN,1
sp|O75306|NDUS2_HUMAN,1
sp|O75323|NIPS2_HUMAN,1
sp|O75340|PDCD6_HUMAN,1
sp|O75348|VATG1_HUMAN,1
sp|O75351|VPS4B_HUMAN,1
sp|O75367|H2AY_HUMAN,6
sp|O75367|H2AY_HUMAN;sp|Q9P0M6|H2AW_HUMAN,1
sp|O75369|FLNB_HUMAN,34
sp|O75369|FLNB_HUMAN;sp|Q14315|FLNC_HUMAN,2
sp|O75390|CISY_HUMAN,4
sp|O75396|SC22B_HUMAN,3
sp|O75436|VP26A_HUMAN,3
sp|O75439|MPPB_HUMAN,2
sp|O75475|PSIP1_HUMAN,1
sp|O75489|NDUS3_HUMAN,1
sp|O75521|ECI2_HUMAN,2
sp|O75531|BAF_HUMAN,1
sp|O75533|SF3B1_HUMAN,8
sp|O75534|CSDE1_HUMAN,6
sp|O75607|NPM3_HUMAN,2
sp|O75643|U520_HUMAN,11
sp|O75694|NU155_HUMAN,1
sp|O75718|CRTAP_HUMAN,1
sp|O75746|S2512_HUMAN;sp|Q9UJS0|S2513_HUMAN,1
sp|O75821|EIF3G_HUMAN,4
sp|O75822|EIF3J_HUMAN,3
sp|O75832|PSD10_HUMAN,2
sp|O75844|FACE1_HUMAN,1
sp|O75874|IDHC_HUMAN,2
sp|O75914|PAK3_HUMAN;sp|Q13177|PAK2_HUMAN,1
sp|O75934|SPF27_HUMAN,1
sp|O75947|ATP5H_HUMAN,1
sp|O75964|ATP5L_HUMAN,1
sp|O76003|GLRX3_HUMAN,4
sp|O76021|RL1D1_HUMAN,4
sp|O76071|CIAO1_HUMAN,1
sp|O94776|MTA2_HUMAN,2
sp|O94808|GFPT2_HUMAN;sp|Q06210|GFPT1_HUMAN,1
sp|O94826|TOM70_HUMAN,1
sp|O94979|SC31A_HUMAN,1
sp|O94992|HEXI1_HUMAN,1
sp|O95057|DIRA1_HUMAN,1
sp|O95169|NDUB8_HUMAN,1
sp|O95197|RTN3_HUMAN,1
sp|O95202|LETM1_HUMAN,1
sp|O95218|ZRAB2_HUMAN,1
sp|O95292|VAPB_HUMAN,1
sp|O95336|6PGL_HUMAN,5
sp|O95373|IPO7_HUMAN,3
sp|O95433|AHSA1_HUMAN,2
sp|O95453|PARN_HUMAN,1
sp|O95456|PSMG1_HUMAN,2
sp|O95478|NSA2_HUMAN,1
sp|O95571|ETHE1_HUMAN,1
sp|O95573|ACSL3_HUMAN,1
sp|O95661|DIRA3_HUMAN,1
sp|O95747|OXSR1_HUMAN,1
sp|O95757|HS74L_HUMAN;sp|P34932|HSP74_HUMAN;sp|Q92598|HS105_HUMAN,1
sp|O95757|HS74L_HUMAN;sp|Q92598|HS105_HUMAN,1
sp|O95758|PTBP3_HUMAN;sp|P26599|PTBP1_HUMAN;sp|Q9UKA9|PTBP2_HUMAN,1
sp|O95777|LSM8_HUMAN,1
sp|O95782|AP2A1_HUMAN,1
sp|O95801|TTC4_HUMAN,1
sp|O95831|AIFM1_HUMAN,2
sp|O95861|BPNT1_HUMAN,1
sp|O95881|TXD12_HUMAN,2
sp|O96008|TOM40_HUMAN,2
sp|O96019|ACL6A_HUMAN,1
sp|P00004|CYC_HORSE;sp|P99999|CYC_HUMAN,1
sp|P00338|LDHA_HUMAN,6
sp|P00366|DHE3_BOVIN;sp|P00367|DHE3_HUMAN,1
sp|P00366|DHE3_BOVIN;sp|P00367|DHE3_HUMAN;sp|P49448|DHE4_HUMAN,2
sp|P00367|DHE3_HUMAN,1
sp|P00367|DHE3_HUMAN;sp|P49448|DHE4_HUMAN,2
sp|P00387|NB5R3_HUMAN,2
sp|P00390|GSHR_HUMAN,1
sp|P00403|COX2_HUMAN,2
sp|P00441|SODC_HUMAN,1
sp|P00491|PNPH_HUMAN,2
sp|P00492|HPRT_HUMAN,1
sp|P00505|AATM_HUMAN,9
sp|P00558|PGK1_HUMAN,13
sp|P00558|PGK1_HUMAN;sp|P07205|PGK2_HUMAN,2
sp|P00747|PLMN_HUMAN,1
sp|P00846|ATP6_HUMAN,1
sp|P00883|ALDOA_RABIT;sp|P04075|ALDOA_HUMAN,4
sp|P00883|ALDOA_RABIT;sp|P04075|ALDOA_HUMAN;sp|P09972|ALDOC_HUMAN,1
sp|P00966|ASSY_HUMAN,4
sp|P01023|A2MG_HUMAN;sp|P20742|PZP_HUMAN,1
sp|P01024|CO3_HUMAN,3
sp|P01889|HLAB_HUMAN,1
sp|P01889|HLAB_HUMAN;sp|P01893|HLAH_HUMAN;sp|P04439|HLAA_HUMAN;sp|P10321|HLAC_HUMAN;sp|P17693|HLAG_HUMAN,1
sp|P01893|HLAH_HUMAN;sp|P04439|HLAA_HUMAN;sp|P10321|HLAC_HUMAN,1
sp|P02042|HBD_HUMAN;sp|P02100|HBE_HUMAN;sp|P68871|HBB_HUMAN;sp|P69891|HBG1_HUMAN;sp|P69892|HBG2_HUMAN,1
sp|P02042|HBD_HUMAN;sp|P68871|HBB_HUMAN,1
sp|P02533|K1C14_HUMAN;sp|P08727|K1C19_HUMAN;sp|P08779|K1C16_HUMAN;sp|P19012|K1C15_HUMAN;sp|Q04695|K1C17_HUMAN,1
sp|P02533|K1C14_HUMAN;sp|P08779|K1C16_HUMAN;sp|P13646|K1C13_HUMAN;sp|P19012|K1C15_HUMAN;sp|P35900|K1C20_HUMAN;sp|Q04695|K1C17_HUMAN,1
sp|P02545|LMNA_HUMAN,9
sp|P02656|APOC3_HUMAN,1
sp|P02768|ALBU_HUMAN;sp|P02769|ALBU_BOVIN,1
sp|P02769|ALBU_BOVIN,13
sp|P02786|TFR1_HUMAN,14
sp|P03928|ATP8_HUMAN,1
sp|P04040|CATA_HUMAN,3
sp|P04075|ALDOA_HUMAN,3
sp|P04080|CYTB_HUMAN,4
sp|P04083|ANXA1_HUMAN,13
sp|P04179|SODM_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BUF5|TBB6_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,2
sp|P04350|TBB4A_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q3ZCM7|TBB8_HUMAN,1
sp|P04406|G3P_HUMAN,10
sp|P04632|CPNS1_HUMAN;sp|Q96L46|CPNS2_HUMAN,1
sp|P04792|HSPB1_HUMAN,4
sp|P04843|RPN1_HUMAN,2
sp|P04844|RPN2_HUMAN,2
sp|P04899|GNAI2_HUMAN,2
sp|P04908|H2A1B_HUMAN;sp|P0C0S5|H2AZ_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P16104|H2AX_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q71UI9|H2AV_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q8IUE6|H2A2B_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1
sp|P04908|H2A1B_HUMAN;sp|P0C0S5|H2AZ_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P16104|H2AX_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q71UI9|H2AV_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1
sp|P04908|H2A1B_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1
sp|P05023|AT1A1_HUMAN,5
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P20648|ATP4A_HUMAN;sp|P50993|AT1A2_HUMAN;sp|P54707|AT12A_HUMAN;sp|Q13733|AT1A4_HUMAN,1
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P50993|AT1A2_HUMAN;sp|Q13733|AT1A4_HUMAN,1
sp|P05026|AT1B1_HUMAN,1
sp|P05141|ADT2_HUMAN,3
sp|P05141|ADT2_HUMAN;sp|P12235|ADT1_HUMAN;sp|P12236|ADT3_HUMAN;sp|Q9H0C2|ADT4_HUMAN,1
sp|P05141|ADT2_HUMAN;sp|P12236|ADT3_HUMAN,1
sp|P05198|IF2A_HUMAN,3
sp|P05386|RLA1_HUMAN,1
sp|P05386|RLA1_HUMAN;sp|P05387|RLA2_HUMAN,1
sp|P05387|RLA2_HUMAN,5
sp|P05388|RLA0_HUMAN,2
sp|P05388|RLA0_HUMAN;sp|Q8NHW5|RLA0L_HUMAN,4
sp|P05455|LA_HUMAN,2
sp|P05546|HEP2_HUMAN,1
sp|P05556|ITB1_HUMAN,1
sp|P05783|K1C18_HUMAN,8
sp|P05783|K1C18_HUMAN;sp|P08727|K1C19_HUMAN,1
sp|P05787|K2C8_HUMAN,11
sp|P06396|GELS_HUMAN,1
sp|P06493|CDK1_HUMAN,4
sp|P06576|ATPB_HUMAN,13
sp|P06730|IF4E_HUMAN,1
sp|P06733|ENOA_HUMAN,8
sp|P06733|ENOA_HUMAN;sp|P09104|ENOG_HUMAN;sp|P13929|ENOB_HUMAN,1
sp|P06733|ENOA_HUMAN;sp|P13929|ENOB_HUMAN,1
sp|P06737|PYGL_HUMAN,2
sp|P06737|PYGL_HUMAN;sp|P11216|PYGB_HUMAN;sp|P11217|PYGM_HUMAN,2
sp|P06744|G6PI_HUMAN,6
sp|P06748|NPM_HUMAN,2
sp|P06899|H2B1J_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P33778|H2B1B_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|Q6DN03|H2B2C_HUMAN;sp|Q6DRA6|H2B2D_HUMAN;sp|Q8N257|H2B3B_HUMAN,1
sp|P07099|HYEP_HUMAN,3
sp|P07108|ACBP_HUMAN,3
sp|P07195|LDHB_HUMAN,4
sp|P07196|NFL_HUMAN;sp|P07197|NFM_HUMAN;sp|P08670|VIME_HUMAN;sp|P12036|NFH_HUMAN;sp|P17661|DESM_HUMAN;sp|Q16352|AINX_HUMAN,1
sp|P07203|GPX1_HUMAN,1
sp|P07237|PDIA1_HUMAN,6
sp|P07339|CATD_HUMAN,1
sp|P07355|ANXA2_HUMAN,3
sp|P07384|CAN1_HUMAN,4
sp|P07437|TBB5_HUMAN,1
sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,1
sp|P07437|TBB5_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,1
sp|P07602|SAP_HUMAN,3
sp|P07686|HEXB_HUMAN,3
sp|P07737|PROF1_HUMAN,6
sp|P07741|APT_HUMAN,2
sp|P07814|SYEP_HUMAN,13
sp|P07900|HS90A_HUMAN,4
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q12931|TRAP1_HUMAN,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q14568|HS902_HUMAN,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q14568|HS902_HUMAN;sp|Q58FF8|H90B2_HUMAN,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF6|H90B4_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FG0|HS905_HUMAN,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FG1|HS904_HUMAN,1
sp|P07900|HS90A_HUMAN;sp|Q14568|HS902_HUMAN,1
sp|P07900|HS90A_HUMAN;sp|Q9NQH7|XPP3_HUMAN,1
sp|P07910|HNRPC_HUMAN,2
sp|P07951|TPM2_HUMAN;sp|P67936|TPM4_HUMAN,1
sp|P07954|FUMH_HUMAN,5
sp|P08047|SP1_HUMAN,1
sp|P08134|RHOC_HUMAN;sp|P61586|RHOA_HUMAN;sp|P62745|RHOB_HUMAN,1
sp|P08174|DAF_HUMAN,3
sp|P08195|4F2_HUMAN,11
sp|P08237|PFKAM_HUMAN,2
sp|P08238|HS90B_HUMAN,5
sp|P08238|HS90B_HUMAN;sp|P14625|ENPL_HUMAN,1
sp|P08238|HS90B_HUMAN;sp|Q58FF7|H90B3_HUMAN,3
sp|P08238|HS90B_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FF8|H90B2_HUMAN,1
sp|P08240|SRPRA_HUMAN,1
sp|P08243|ASNS_HUMAN,3
sp|P08559|ODPA_HUMAN,4
sp|P08574|CY1_HUMAN,1
sp|P08579|RU2B_HUMAN,1
sp|P08579|RU2B_HUMAN;sp|P09012|SNRPA_HUMAN,1
sp|P08621|RU17_HUMAN,4
sp|P08670|VIME_HUMAN,10
sp|P08670|VIME_HUMAN;sp|P41219|PERI_HUMAN,1
sp|P08708|RS17_HUMAN,3
sp|P08727|K1C19_HUMAN,5
sp|P08727|K1C19_HUMAN;sp|P08779|K1C16_HUMAN,1
sp|P08729|K2C7_HUMAN,7
sp|P08729|K2C7_HUMAN;sp|Q14CN4|K2C72_HUMAN,1
sp|P08754|GNAI3_HUMAN,1
sp|P08758|ANXA5_HUMAN,5
sp|P08758|ANXA5_HUMAN;sp|P09525|ANXA4_HUMAN,1
sp|P09001|RM03_HUMAN,1
sp|P09012|SNRPA_HUMAN,3
sp|P09234|RU1C_HUMAN,2
sp|P09382|LEG1_HUMAN,3
sp|P09429|HMGB1_HUMAN,3
sp|P09525|ANXA4_HUMAN,2
sp|P09622|DLDH_HUMAN,2
